"Gene","GSM466408","GSM466409","GSM466410","GSM466411","GSM466412","GSM466413","GSM466414","GSM466415","GSM466416","GSM466417","GSM466418","GSM466419"
"Hsp90ab1",3.73426840940514,3.73490379255629,3.68392538903744,3.80726554020908,3.77766758000425,3.78799891305746,3.72590150810775,3.73011848093207,3.72095471614591,3.78207511915284,3.77273309346662,3.8006904359311
"Pcsk1n",3.79474799318369,3.7803037234512,3.72439783258138,3.77060968369333,3.76269268360239,3.73457782367528,3.78227148456223,3.7752713528241,3.71409303900156,3.7643041735358,3.69787608762121,3.75509139934006
"Qdpr",3.78479581857416,3.74121107436879,3.75634343828243,3.7909691878484,3.74703523058558,3.73230748306122,3.73851526633316,3.76064447446353,3.7538686703313,3.79074760982601,3.72402839508906,3.72999071663085
"Uchl1",3.78428739071617,3.77053793787885,3.77484735904113,3.77111687884056,3.73592834708003,3.73146037644158,3.7725340435223,3.76738695430696,3.72662352155526,3.75805305810407,3.71894786102595,3.73577333492198
"Ndufb3",3.76032983548822,3.78096324947522,3.74271802464747,3.75915311036452,3.76339594164781,3.74642629087814,3.76188185334664,3.75183056446804,3.73257619492002,3.77886969657461,3.71972028495168,3.74768307456904
"Rab1a",3.75899180475371,3.76233690618462,3.78621426055786,3.72290174984015,3.73528739531808,3.74416404447913,3.7560005906452,3.75354044359978,3.77358607209641,3.74637406568696,3.74392915185564,3.7561446455856
"Rps11",3.73818000740807,3.76208440293067,3.75316030543148,3.73991628030752,3.72586194307992,3.72132402703705,3.77787876616615,3.75933667824671,3.76040672700749,3.78260521518289,3.73387476351417,3.75827444128598
"Uqcrb",3.75306300686888,3.76631811118053,3.76694748928251,3.76443760100475,3.75771507376028,3.73397495214143,3.74113307630993,3.74343672174936,3.76048220073798,3.73991678889819,3.72503119005739,3.74247294640478
"Rpl41",3.73530940849648,3.78007289690982,3.75298341051313,3.73631209648467,3.74052198515514,3.73876653675306,3.75047128496093,3.75825303695742,3.750886869553,3.76296537912666,3.73551435076302,3.74441291646711
"Rpl19",3.76944790354371,3.74979563137329,3.72946901992944,3.7623223408309,3.73791852245827,3.73013762476083,3.78119119585297,3.75062291673813,3.73659869541453,3.75975495098882,3.72875539832356,3.74699659981161
"Mrfap1",3.76242877615636,3.76445942970985,3.73401508462674,3.74203725327583,3.7397338142642,3.73135312955106,3.76332149564382,3.73369734993567,3.76515895704878,3.75642744303794,3.73082963909762,3.7544111492882
"Rpsa",3.74028111402862,3.76551204389276,3.72378580135351,3.76309974016483,3.7356373619327,3.74199794499838,3.75881090960855,3.76393473701901,3.70744880776974,3.79802921644879,3.73317204946053,3.74496428620789
"Pfn2",3.73184808929169,3.73214297716101,3.78687699627857,3.76301014981871,3.74738791743297,3.74687653608677,3.73551435076302,3.7142383761706,3.79148569931945,3.75171520893749,3.74234732262799,3.73089276240364
"Sptan1",3.75230148252484,3.76597736624886,3.75738942262053,3.76113933886706,3.74792395449005,3.75310595557477,3.74657914482406,3.73463133056003,3.71301406505084,3.7596354118241,3.73658273902914,3.74482252511187
"Rpl5",3.75403402495248,3.73974702519666,3.71550228790056,3.73642170527178,3.73375714123914,3.72409492261048,3.77354843377221,3.73586359421704,3.77687622660775,3.77668686021925,3.74004952925179,3.76591652842309
"Eif4a2",3.77653135950302,3.7550741662761,3.78207997468397,3.72949838858113,3.72090741430432,3.72334742873699,3.76886115473817,3.72630229280977,3.76655478266346,3.74963066436598,3.72623283870511,3.73996431595895
"Cox5a",3.76107249100638,3.75007667480506,3.74265758078253,3.76232721758286,3.73715291523441,3.72129960628808,3.75745455638245,3.75457809425667,3.73363126158518,3.76921508899284,3.71873585297199,3.7553185353501
"Faim2",3.75354956992095,3.774841628542,3.74117190648371,3.75230081127084,3.73921812404169,3.76422348765973,3.75145228282377,3.75134206068024,3.69441404678977,3.75977159357588,3.72947432878005,3.74639968564576
"Mt3",3.75730632949401,3.77318371978666,3.75908408297718,3.77605912482516,3.74274791693393,3.72658689490025,3.76917130933799,3.75236427176253,3.69625273137071,3.76793159117742,3.7064342506733,3.72503040343954
"Rheb",3.74663458052828,3.75517061450561,3.75890778613626,3.73973408641084,3.7332654526748,3.72259862609621,3.75915812570173,3.74047277317969,3.76632680397461,3.75320812681857,3.73142435681762,3.74372503754616
"Flywch1",3.7338522296294,3.75565454695141,3.75611085146626,3.75970619581589,3.75865663249659,3.75432839011723,3.73725069122577,3.73415739773349,3.71121674915756,3.75712265031999,3.74713538296961,3.74245947260885
"Sdcbp",3.74922724236891,3.72838761285791,3.76748902601942,3.74527450713709,3.7192201339831,3.7226824726018,3.77097335376658,3.73376736846503,3.76561563579405,3.75137625485955,3.73820439598168,3.74014286831066
"Vdac2",3.73834189791826,3.75268228477521,3.75629260859443,3.7584180401687,3.73960978132725,3.7308220120001,3.7481207833605,3.73829761342089,3.75711574355673,3.74525881639928,3.72319945390411,3.73925304430947
"Spcs1",3.74709152767093,3.75312898678518,3.72697180321139,3.75730296777399,3.72982145214292,3.72866108233978,3.75306075876493,3.75770150371939,3.73537538643961,3.75325177625256,3.71718214798245,3.75929465402097
"Stmn2",3.72346371726448,3.72467981503119,3.74260910552509,3.77201057111394,3.72880581358567,3.71328073839887,3.71560908001268,3.78221870593005,3.74923639386992,3.7873257671714,3.74121693570466,3.73222599507731
"Glul",3.75261263775009,3.72182284352479,3.70243729397367,3.7813379617164,3.74765932472512,3.7558480653025,3.72627277508758,3.72747725808578,3.71500423067896,3.76578528997182,3.74377860902664,3.75338850732923
"Aplp2",3.74588888507919,3.7339004936334,3.75053580675901,3.76334774814456,3.72772184439328,3.7283748515331,3.75660816868318,3.73345624335194,3.75730071666544,3.74874539339832,3.71102996125557,3.72271694633589
"Tpi1",3.75741763630376,3.7491398184688,3.74536765184733,3.75173112092592,3.71834720404815,3.71628567535808,3.75687849275592,3.73843982251869,3.73574564449809,3.75111567453371,3.70321363613953,3.73855224314879
"Oaz1",3.74533971143236,3.7602035275489,3.74906760210015,3.73060162699431,3.72002534528109,3.72686247980813,3.75850498573247,3.75988005431958,3.70256969698777,3.74374543724561,3.72346243065793,3.74048766118557
"Rpl6",3.73997829681241,3.74584868472999,3.73036665153038,3.73218241373668,3.71763588941439,3.72096320521428,3.77413808613514,3.74530517808308,3.72339710383224,3.75241875340479,3.72167562096718,3.74147567490474
"Ywhaq",3.72818895159973,3.72985626677414,3.76078912864688,3.74126893904869,3.73004465810605,3.72823631249049,3.75868789106495,3.70416547943104,3.76416010179697,3.74581838989795,3.7297432186431,3.72020456298371
"Mllt11",3.74164683476787,3.74984874305664,3.73024880049558,3.74837225762561,3.72956769327061,3.73617208847705,3.74819836590793,3.73497111636178,3.71375249559063,3.74753552342046,3.72418283157319,3.73225761772931
"Psat1",3.73775232251498,3.74875851884859,3.75438553650877,3.74438851205865,3.72210080262206,3.72475190721891,3.72765559608492,3.74699901104173,3.73550555479778,3.72526467331782,3.72833422657774,3.73840786055429
"Rnf14",3.71400847191653,3.73765304045252,3.75419956697405,3.75000826582082,3.74813249723976,3.74795658363021,3.70158436539093,3.70869930077048,3.75797261902537,3.73555149988356,3.73162341584912,3.74572129611082
"Slc25a1",3.71868820546476,3.72746163834354,3.7178044163082,3.767185371443,3.748576357407,3.71823212358088,3.71384276432259,3.78624596085096,3.73909904588242,3.76627222372537,3.7131703516464,3.70896506169234
"Lmbrd1",3.72507445883372,3.72575189761752,3.75765634932394,3.74502546202424,3.74184791654069,3.73228907468697,3.72516582958497,3.74646640849095,3.75033880111862,3.71389555929759,3.71984082879964,3.74174463775829
"Rph3a",3.73826187004266,3.73496288268368,3.7400651137133,3.78525331338867,3.73415674833979,3.72908265153129,3.75115840374947,3.73884987680617,3.7102568670294,3.73780494833255,3.70473480786725,3.71059786510781
"Selenop",3.71745655192508,3.7274397871938,3.75460870272926,3.74540670061014,3.72187043682234,3.71924266863439,3.74249565970613,3.69513860479776,3.78556250126392,3.73184882116534,3.72271497062317,3.72572848515853
"Sqstm1",3.74014956638755,3.74858874379154,3.71907064843109,3.72645721197868,3.74381473505226,3.72433340277269,3.73649174865221,3.73861405892689,3.71532649743379,3.73249637188892,3.71962127196664,3.73331412574263
"Ppp2cb",3.72020131729726,3.74434824404363,3.72141056062306,3.74446540214673,3.7210106244786,3.73332931777336,3.70106731043534,3.74879727740238,3.73227008965161,3.73875656320209,3.72753731426165,3.7353811447969
"Rpl31",3.72850964630517,3.74699012471473,3.71474848262872,3.73455450523741,3.70906722459905,3.69689514798922,3.75373886602715,3.73534037326942,3.74619171794338,3.75338800239585,3.70365544011273,3.7425193998546
"Tmcc2",3.73860977144389,3.72756532168777,3.7537446274885,3.73653247791337,3.73443757246335,3.72465712178991,3.74416576601889,3.72817633003988,3.71155811182774,3.72936780868272,3.7249225901865,3.7110363419919
"Ran",3.71553470096522,3.73956313040716,3.7404510642424,3.74175130791238,3.69617972400144,3.72899703714358,3.73962731242931,3.73400135595978,3.71424674546778,3.74643076265893,3.72513315762947,3.73645710785168
"Eno1",3.71625274349951,3.75117589257677,3.73200004392362,3.73362959683846,3.75605990680337,3.70637481705521,3.72637684910277,3.76703726040367,3.68789827797575,3.73578454197453,3.7159831552081,3.72310699934257
"Atp5pb",3.73947136000624,3.73800557908762,3.72783775582443,3.73439109218573,3.71444184713264,3.73068838727297,3.73749241708216,3.70994448391809,3.7276723158097,3.75356707471088,3.7169205286668,3.7193837190979
"Pja2",3.71428290084528,3.71079246366098,3.69336953211975,3.75385678263239,3.74429554848281,3.75407795628452,3.72129217694302,3.71448514782169,3.71542724217284,3.72682494282093,3.73943363873875,3.76004214873909
"Slc12a2",3.70862865193213,3.73499660590163,3.69658979466248,3.76974089232277,3.74298217871975,3.72399203767093,3.71823139901695,3.74465790756641,3.70321806666746,3.75927716425246,3.71237028092445,3.72868578145037
"Capns1",3.70810954143406,3.75633701781155,3.71947995120992,3.74299635986759,3.72773699741962,3.71682699164694,3.74115576216563,3.74596649741463,3.71302904660973,3.74875599465026,3.69965375577138,3.70884143983333
"Map1a",3.76521094167953,3.73398594114146,3.72460066486969,3.75019419420798,3.71540799440303,3.70963749820712,3.75642814546784,3.74193814920623,3.68528157433164,3.74573153028882,3.68311847350199,3.7164010297236
"Stmn4",3.68295183602941,3.74896088036285,3.73420024081022,3.72772865919118,3.71773429200203,3.73761898343231,3.71366830001138,3.75573954771686,3.71131057131007,3.74289916540391,3.71757750658441,3.73691008721009
"Mapt",3.75925221411702,3.72087660321278,3.70068309247283,3.73549905716508,3.72786910241644,3.72724902922219,3.73141779841648,3.70562091818397,3.73696175695297,3.73631127810574,3.70799272620335,3.73012053567968
"Atp6v1d",3.73028974008136,3.73661501960013,3.73407231382721,3.73821308577765,3.71643646495409,3.72429992166908,3.74622129967053,3.71314928839199,3.71952587395211,3.73915093763581,3.69718278280187,3.72274834975147
"Ttc3",3.71927832660196,3.75072469594727,3.7222957458052,3.74111575662139,3.72663123844881,3.73465262655008,3.72754199309488,3.69289988560534,3.72284767721149,3.71074489796591,3.72774592254844,3.73915077341751
"Epb41l3",3.73881795202153,3.70722314510678,3.73651362764939,3.74904826574866,3.73345883025537,3.69481347858709,3.74528166876989,3.70940129545391,3.76359982751581,3.71647725950034,3.70108033224687,3.71398901721275
"Ctsd",3.75209266143475,3.70084860652837,3.71192801247105,3.75641086324444,3.72252798579956,3.69937323456148,3.74470489340711,3.75724648309155,3.71968085008883,3.75494599531527,3.69559769219067,3.6869466078717
"Rps3a",3.70640962299289,3.74199173316606,3.70271831702452,3.72048668539371,3.71214830502527,3.70015609415063,3.74444882962748,3.72716939676026,3.72671844050947,3.74984181103389,3.70405184581381,3.74458816698215
"Dync1li2",3.70216448071993,3.72913452947852,3.71995664814504,3.74119904415315,3.74080208247664,3.71899283001993,3.71473485068928,3.71949694228016,3.72031552822772,3.72084880045213,3.72533063773291,3.71717773709527
"Akr1a1",3.72519204494237,3.74186650097595,3.74022819736873,3.7230514114518,3.71362623721795,3.71018986695406,3.73450665980356,3.72314650890194,3.69760478107337,3.73922770872601,3.70402826229902,3.71012398925756
"Rps3",3.71598640930031,3.72052473896413,3.72535072544874,3.71463861691645,3.69328138153069,3.71202786529111,3.72659387962542,3.72233337021422,3.72682494282093,3.74672462179232,3.71199958102092,3.74474201110706
"Rpl23",3.72211620392897,3.73326241306214,3.6919546581715,3.71967597376591,3.71170013359329,3.70795062787855,3.73904994093024,3.72446645936602,3.71973300808255,3.74635902007805,3.71139962065443,3.73206756308028
"Atp9a",3.73810477851016,3.74781910800619,3.71243819234673,3.72827360377068,3.72260243030322,3.73441865470173,3.73976783435682,3.71713283544895,3.70227600204659,3.70828172448439,3.69091731443431,3.71672093706726
"Scg5",3.75932719000906,3.75273433562606,3.75261359250144,3.70793358749459,3.71690550298227,3.7109836020233,3.73179016259502,3.70888299252305,3.72335503756213,3.70391860673302,3.68136589694757,3.70706823555508
"Ubc",3.71927885018795,3.73933166907485,3.77520360130516,3.71942571184265,3.70394063549284,3.7295660368793,3.73814457140242,3.69694605376631,3.69634751834882,3.71002811217464,3.71880534678269,3.70741754002943
"Cox5b",3.73012454623418,3.75020715960137,3.72630876005235,3.7548455960729,3.72170184186464,3.70886975298761,3.70215395272345,3.73808213004126,3.65807247338766,3.75119493579682,3.68807242103781,3.71795527530383
"Ctss",3.65565972298194,3.66059004999916,3.6268216758515,3.70303472005335,3.67823244559592,3.69916670629577,3.80435109136682,3.74932093254102,3.76199517380973,3.78228902178655,3.74858712519551,3.77571121933311
"Gabarapl1",3.72824627521428,3.74574092553586,3.72598379347926,3.73522907247492,3.71771907521789,3.71583297811309,3.71378848632984,3.72311141726552,3.70160877396696,3.72396199551786,3.69481067439028,3.71906472710052
"Glud1",3.72148362678662,3.71996146111294,3.72070521107065,3.73649299230253,3.71987118901487,3.71035433917555,3.69774420709058,3.71979472555604,3.73413344477793,3.73014658832097,3.71541591430106,3.71713817124008
"Bex3",3.73758459573322,3.72468683518593,3.72007870491223,3.73943977842236,3.72365045636284,3.71824882243138,3.71343353059698,3.71101286356331,3.70892103896177,3.73032640437998,3.69585304662863,3.7165307461305
"Atp6v1b2",3.71330416125082,3.71446019340167,3.75477265158616,3.73475808096072,3.71967789779648,3.71692345588673,3.71850232876318,3.71016562407346,3.73061066374791,3.72043555828896,3.698358946313,3.70752087604898
"Pcp4",3.73459475816325,3.76175083337917,3.70284916533161,3.72328145441177,3.73546457340604,3.73008251041603,3.72313089136105,3.71388789382196,3.67699363887795,3.73675224022249,3.67932600300068,3.71975636802373
"Sncb",3.73485709974022,3.72920637112655,3.74204260880557,3.71801080664266,3.72743647278703,3.71611218905075,3.71340931576575,3.70151673400216,3.71886516897947,3.70148403439885,3.69867316338331,3.72331167349362
"Cbx6",3.7222210438911,3.72561411523298,3.73044027636554,3.71349044930239,3.71007930186911,3.73110768821842,3.71463819603893,3.71156100920221,3.71295739379027,3.71936996549635,3.70223226463477,3.72354410823833
"Tmem59",3.72774267200462,3.70103035864418,3.72786465983957,3.72552838091691,3.70983746681078,3.7202220698606,3.73420896343061,3.70100676783996,3.71928198950918,3.73303497828046,3.70623465312505,3.70309358137535
"Eif4h",3.69686068247126,3.7322313947512,3.72513909337881,3.71451953335135,3.71752633988513,3.72231780289377,3.70783657546451,3.71559719789627,3.71574023911721,3.72157693128873,3.71228837001954,3.72443987391427
"Gaa",3.71871333122303,3.74229344571267,3.72916910068571,3.68939744162664,3.71965421572538,3.7148347280868,3.73390477778543,3.72786124296599,3.66876471222439,3.72041414771468,3.71822898745512,3.72109354153647
"Bpnt2",3.72450435135587,3.70586963468887,3.71368211797237,3.73666755704983,3.71645385189099,3.71273238762566,3.73913430935732,3.68369902645546,3.74635555965181,3.71136446460217,3.69068413143776,3.71161641610197
"Rpl18a",3.7170276667518,3.74753892086688,3.71148651366468,3.70095394948601,3.70413778887626,3.68852251318638,3.74938106570191,3.74440780331969,3.66136318713047,3.72435897398391,3.71204361449687,3.71907460437031
"Tubb2a",3.7272608092244,3.72589026436188,3.75086982624026,3.68715801432729,3.70892399018049,3.72105786495345,3.72637621036728,3.69411794323559,3.70845743952863,3.71723000869677,3.70457868696743,3.70769751634502
"Psap",3.7091556701425,3.72059136367558,3.70223746850418,3.70064873397409,3.70085942807217,3.71316619468108,3.73236408099041,3.72156298969558,3.68859998862091,3.74500809754093,3.70430449423354,3.73818000740807
"Atp6v1a",3.72352386647804,3.70897390513125,3.72460227677034,3.72130248963372,3.71222844179528,3.71187435382197,3.7162468435221,3.69960168846432,3.71713305594564,3.71333475172576,3.70391255978072,3.72075572350175
